Substance;Sector;EDGAR Country Code;Country;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
CO2;Agriculture;IND;India;2,461956843;2,461956843;2,461956843;2,461956843;3,235937743;3,123266284;3,533356652;4,288689855;4,538232698;5,391046859;5,310694444;5,765989596;6,136689539;7,040522727;8,135284486;8,747093922;10,07552705;8,79072723;11,05557454;11,26829361;11,84306969;12,45666006;13,04133614;13,50674078;14,44069299;15,00855479;15,9662356;16,9928498;17,67464018;18,14774495;16,88478795;17,42630214;16,04407376;17,10709264;17,99494967;19,41237802;21,10506823;22,12681087;23,29432983;23,87659649;25,24122488;25,93925326;25,86015796;25,55865312;25,66236741;26,16071978;25,33881039;25,85743417;26,9100292;29,19320986;30,96845254;31,98154195;32,6348187
CO2;Agriculture;IRL;Ireland;0,033628567;0,033628567;0,033628567;0,033628567;0,020742855;0,030642852;0,033942852;0,033157137;0,042585707;0,061914275;0,08595713;0,083285702;0,106071412;0,10481427;0,101514271;0,133885695;0,163428546;0,136714264;0,098999984;0,108428554;0,111571411;0,116285696;0,109999982;0,147714262;0,102142841;0,09271427;0,084857129;0,097428555;0,108428553;0,100571411;0,102142842;0,091142844;0,091142844;0,127285695;0,084857131;0,053428563;0,079514276;0,050914278;0,089728557;0,114242838;0,090671414;0,119847611;0,090619039;0,135666657;0,135457132;0,153161891;0,151485701;0,166990461;0,164842843;0,173799983;0,164633317;0,167367603;0,17274668
CO2;Agriculture;IRN;Iran;0,269238067;0,269238067;0,269238067;0,269238067;0,335499961;0,331257107;0,337804724;0,432299954;0,312033301;0,504899942;0,563776143;0,720971349;0,908757051;1,066004642;0,904776102;0,860409443;0,934266563;0,928033238;0,927352291;1,348495104;1,068518965;1,212618927;1,526799832;1,035885604;1,135357025;1,15253797;1,251956994;1,484999805;1,584523606;1,430837887;1,540628373;1,495737899;1,490028369;1,563047389;1,768328313;1,554666452;1,896190205;1,639523563;1,881523495;1,748999719;1,825475925;1,456190258;1,497571212;1,263533135;1,428166451;1,066633178;1,406480733;1,536123574;1,636537839;1,626480696;1,626061648;1,737758771;1,858300086
CO2;Agriculture;IRQ;Iraq;0,063328571;0,063328571;0,063328571;0,063328571;0,08642857;0,161385712;0,158557136;0,200042843;0,19705713;0,196899985;0,142371414;0,095699983;0,095385697;0,069614273;0,130114262;0,116285693;0,124142835;0,150071401;0,165942827;0,121157121;0,108428552;0,111571408;0,103714267;0,368761848;0,393904705;0,36666661;0,3991428;0,403752324;0,421561848;0,418418985;0,403123747;0,392490411;0,690171303;0,031847619;0,005447619;0,196219018;0,219057103;0,167671398;0,216857103;0,235714243;0,191399965;0,213085677;0,2407952;0,303390429;0,333457086;0,2850571;0,392804696;0,259547583;0,348071385;0,349799956;0,124352361;0,098769508;0,079136497
CO2;Agriculture;ISL;Iceland;0,007228571;0,007228571;0,007228571;0,007228571;0,0088;0,009742857;0,010057143;0,009742857;0,009742857;0,009114286;0,008171429;0,005657143;0,0044;0,006285714;0,006285714;0,006285714;0,005657143;0,005028571;0,007542857;0,0044;0,004085714;0,003771429;0,005971429;0,0066;0,010057143;0,002514286;0,0022;0,003142857;0,001571429;0,003142857;;;;;;;;;;;;;;;;;0,000209524;;;;;;
CO2;Agriculture;ISR;Israel and Palestine, State of;0,095385712;0,095385712;0,095385712;0,095385712;0,10622857;0,117228569;0,108742855;0,103871427;0,096171427;0,084857141;0,101985712;0,101199996;0,087214283;0,080771427;0,086428569;0,08485714;0,081085711;0,074328568;0,071342854;0,075742854;0,06882857;0,051857141;0,058142856;0,043999998;0,070714281;0,09114285;0,07228571;0,067571425;0,070714282;0,07385714;0,061285709;0,067414282;0,068828565;0,077157136;0,06804285;0,030223805;0,039547614;0,031271424;0,032371424;0,054790471;0,036247613;0,039757137;0,038342851;0,034519044;0,043528568;0,054161899;0,081138086;0,06196666;0,065423802;0,045676186;0,065319039;0,068554629;0,072362079
CO2;Agriculture;ITA;Italy, San Marino and the Holy See;1,035099947;1,035099947;1,035099947;1,035099947;1,039185663;0,997385655;0,989999939;1,184595172;1,511504666;1,521718938;1,362009422;1,235247517;1,277466562;1,2831237;1,201671321;1,306957018;1,38275226;1,288728447;1,086904655;0,974285623;0,989476093;1,202142751;1,120428466;1,211047513;1,229380861;1,136666566;1,205809418;1,171237995;1,2545237;1,282285592;1,214190363;1,219428459;1,185380842;1,12880941;0,964333231;0,92714276;0,93080941;0,966952263;0,817666556;0,879476084;0,930809426;0,83652372;0,89938085;0,925047515;0,868999903;0,953333228;0,884714179;0,882095136;0,841761799;0,835476096;0,888799899;0,902931665;0,739585523
CO2;Agriculture;JOR;Jordan;0,007542857;0,007542857;0,007542857;0,007542857;0,007857143;0,0077;0,011785714;0,0088;0,012571428;0,015557142;0,012099999;0,005971428;0,019171428;0,027657142;0,024514285;0,027814285;0,013357142;0,016814284;0,026347617;0,023309522;0,017547618;0,02660952;0,029333332;0,012466666;0,004190476;0,007333333;0,004190476;0,02262857;0,02933333;0,033890475;0,021319046;0,021319046;0,008695238;0,009952381;0,011942857;0,028704762;0,010790476;0,012571429;0,018542857;0,018123809;0,021109523;0,021109523;0,027552381;0,019590475;0,021266665;0,022785713;0,021319047;0,020742856;0,02482857;0,028599999;0,021266665;0,021549523;0,021844502
CO2;Agriculture;JPN;Japan;0,553457116;0,553457116;0,553457116;0,553457116;0,431671409;0,433085695;0,478499981;0,468914267;0,444399983;0,470328552;1,266571401;1,385999971;1,484999968;1,51642854;1,492857113;1,433142824;1,445714252;1,352999968;1,368714254;1,359285682;1,275999967;1,178571403;1,145571403;1,178885684;1,263585684;1,203085684;1,174014257;1,132999971;1,083971399;1,086799972;1,04719997;1,079571401;1,150285668;1,053171401;0,999742837;0,938142836;0,115185705;0,766595212;0,866223776;0,724166637;0,663090444;0,778328538;0,723380919;0,725790445;0,664190446;0,634752353;0,685142827;0,667699968;0,638261874;0,618042827;0,642923783;0,712590968;0,315936992
CO2;Agriculture;KAZ;Kazakhstan;0,071413928;0,071413928;0,071413928;0,071413928;0,077456645;0,077456645;0,081933749;0,091904232;0,094156518;0,096848273;0,099402695;0,099704831;0,099594963;0,10599475;0,10607715;0,108521704;0,112614271;0,115360961;0,107120892;0,087317261;0,081945502;0,076573742;0,071201983;0,065830224;0,060458465;0,055086706;0,049714947;0,044343188;0,038971429;0,088;0,088;0,122571429;0,141428571;0,141428571;0,119428571;0,122571429;0,128857143;0,134933333;0,154;0,154;0,185428571;0,179142857;0,189828571;0,105704762;0,202347618;0,225919046;0,290819043;0,275052378;0,30831428;0,217590471;0,425595228;0,434455713;0,45409846
CO2;Agriculture;KEN;Kenya;0,018071428;0,018071428;0,018071428;0,018071428;0,015871428;0,015557143;0,021528571;0,019485714;0,033419048;0,034571428;0,032999999;0,034309523;0,035199998;0,033733332;0,047195237;0,058142855;0,047980951;0,050966665;0,07820476;0,065214285;0,063799998;0,059085713;0,042899998;0,045309523;0,042428571;0,027238095;0,065999997;0,058666665;0,069142854;0,073752377;0,086899995;0,084019042;0,073019044;0,091195233;0,109319037;0,093447613;0,119742848;0,068357139;0,100990468;0,066419045;0,111519037;0,078676188;0,106490467;0,191399986;0,142004753;0,097009518;0,159133323;0,149023801;0,144833326;0,183699988;0,251219028;0,266681882;0,284343501
CO2;Agriculture;KGZ;Kyrgyzstan;0,157225826;0,157225826;0,157225826;0,157225826;0,17052955;0,17052955;0,1803864;0,202337544;0,207296204;0,213222409;0,218846255;0,219511442;0,219269556;0,233359409;0,233540823;0,238922784;0,247933033;0,25398018;0,235838739;0,192238808;0,180412274;0,168585739;0,156759205;0,144932671;0,133106137;0,121279603;0,109453068;0,097626534;0,086638095;0,084019048;0,087057143;0,022;0,022;0,027028571;0,0154;0,010057143;0,015085714;0,005971429;0,011942857;0,087057141;0,06694285;0,092399999;0,100571429;0,080142857;0,074485713;0,02587619;0,020114286;0,124038088;0,104709519;0,137499991;0,090671422;0,097617135;0,105939532
CO2;Agriculture;KOR;South Korea;0,413757068;0,413757068;0,413757068;0,413757068;0,54245705;0,650885614;0,458071357;0,435914218;0,494999921;0,433242785;0,436071354;0,38924279;0,263685669;0,333142802;0,35749994;0,369599939;0,371485652;0,389242794;0,399771364;0,426642787;0,427742787;0,374628509;0,37698565;0,351999941;0,356714225;0,344142799;0,336285658;0,43214279;0,34571423;0,312399948;0,298414237;0,319628518;0,210257109;0,20695711;0,263685675;0,209471395;0,181028542;0,179771399;0,16814283;0,160285689;0,152428547;0,141428549;0,144571406;0,3331428;0,317428517;0,395999931;0,411714214;0,380285649;0,348857083;0,347285655;0,347285655;0,337912547;0,316626781
CO2;Agriculture;KWT;Kuwait;;;;;;;;;;;0,000157143;0,000314286;0,000785714;0,000785714;0,000785714;0,0011;0,000628571;0,000471428;0,001257143;0,000785714;;;0,001257143;0,001571428;0,001571428;0,001571428;0,003142857;0,001885714;0,001571428;0,001728571;0,0011;0,003771428;0,001571428;0,001571428;0,001571428;0,001571428;0,001571428;0,001571428;0,001571428;0,001571428;0,001571428;0,001571428;0,002357142;0,003142857;0,003142857;0,003142857;0,003142857;0,003142857;0,003142857;0,001571428;0,002409524;0,002095238;0,001843809
CO2;Agriculture;LBN;Lebanon;0,083599997;0,083599997;0,083599997;0,083599997;0,044;0,037714286;0,0704;0,062542857;0,059085714;0,050285714;0,0528;0,056571429;0,051542857;0,031428571;0,031428571;;;;;;;0,008590476;0,010266667;0,031009524;0,022;0,094285714;0,066;0,070504762;0,068409524;0,062490476;0,066157142;0,068566664;0,055995237;0,056099997;0,057880949;0,024933331;0,025352381;0,040857143;0,0176;0,017128571;0,038238095;0,032528571;0,051438092;0,052642855;0,027499999;0,046723809;0,05180476;0,053742856;0,03305238;0,032319046;0,031847618;0,031784761;0,03172269
CO2;Agriculture;LBY;Libya;0,025404761;0,025404761;0,025404761;0,025404761;0,030538095;0,037714285;0,045257142;0,04127619;0,050285714;0,069038095;0,08700476;0,088995237;0,079304758;0,088628569;0,08978095;0,081033331;0,086271427;0,099471427;0,071761903;0,076790474;0,08485714;0,060238093;0,050390475;0,067938094;0,041799999;0,055733333;0,032057143;0,050285711;0,04923809;0,068147611;0,043895232;0,063380946;0,047666662;0,031428566;0,040857135;0,050285705;0,050285705;0,050285705;0,050285705;0,050285705;0,051333325;0,05054761;0,055942849;0,054685709;0,031428569;0,044628565;0,013409524;0,062909514;0,02650476;0,024409522;0,021895236;0,018396189;0,01587954
CO2;Agriculture;LKA;Sri Lanka;0,17317142;0,17317142;0,17317142;0,17317142;0,245457133;0,12414285;0,170028562;0,180085701;0,238542841;0,22471427;0,237442837;0,193285698;0,17867141;0,202557124;0,235557121;0,23288569;0,228957119;0,24828569;0,269814262;0,252528546;0,231995217;0,248285693;0,271228549;0,296999975;0,2963714;0,275157115;0,291971402;0,273585684;0,302657107;0,338957101;0,332828532;0,316799959;0,325285672;0,260857102;0,344457106;0,249857105;0,267142819;0,271857107;0,277357097;0,285999953;0,308628524;0,355457097;0,345923766;0,35456662;0,39165233;0,453461841;0,306533296;0,255199971;0,287361871;0,22633807;0,356976148;0,337679009;0,32082103
CO2;Agriculture;LTU;Lithuania;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,286157139;0,321199993;0,277619045;0,286523807;0,285476188;0,268190473;0,307266659;0,426380949;0,428004759;0,465195236;0,434499997;0,433190472;0,474047614;0,475807614;0,477683567
CO2;Agriculture;LVA;Latvia;0,057591878;0,057591878;0,057591878;0,057591878;0,062465037;0,062465037;0,066075604;0,074116316;0,075932676;0,078103446;0,080163464;0,080407121;0,080318519;0,085479637;0,085546089;0,087517503;0,090817961;0,093033033;0,086387816;0,070417146;0,066085082;0,061753018;0,057420954;0,053088891;0,048756827;0,044424763;0,041904762;0,057619048;0,047771427;0,081295235;0,065947616;0,094599996;0,085590475;0,087057141;0,081766667;0,063328571;0,081452381;0,087738095;0,105285714;0,101147619;0,096433332;0,097009523;0,15410476;0,159761903;0,148761904;0,200619046;0,194647616;0,181447616;0,181761903;0,193285712;0,212928569;0,213777141;0,214685222
CO2;Agriculture;MAR;Morocco;0,209785709;0,209785709;0,209785709;0,209785709;0,162642852;0,15651428;0,21104285;0,180399992;0,194857134;0,259285703;0,265571417;0,179771421;0,186685706;0,224714274;0,200828562;0,23555713;0,251428557;0,238542843;0,310985696;0,290399985;0,325757126;0,279399988;0,257557131;0,334399981;0,289038084;0,317480937;0,261485704;0,36902379;0,372952362;0,434133314;0,462680935;0,472476173;0,47823808;0,459380937;0,465038076;0,424809511;0,463047605;0,430571422;0,366666661;0,336285709;0,349904756;0,365619042;0,370857138;0,560109513;0,521871413;0,474780942;0,49416189;0,651933312;0,574095223;0,526114272;0,571999981;0,591443789;0,611887685
CO2;Agriculture;MDA;Moldova;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,016971429;0,017285714;0,017285713;0,098895237;0,059923808;0,078466665;0,128752377;0,123619043;0,202138087;0,122623801;0,145409516;0,152009515;0,159592492
CO2;Agriculture;MEX;Mexico;1,199733296;1,199733296;1,199733296;1,199733296;1,360176145;1,625957096;2,002261846;1,965961841;1,942233284;2,323409465;2,318695164;3,009547504;3,082095118;2,783680832;3,107028446;3,304661751;3,132904604;3,168366493;2,958685559;2,971099853;2,907456973;2,1949713;2,719618886;2,704952233;2,838052225;2,802380831;3,366523688;3,268047494;3,447190314;3,215142685;3,287428401;3,461856971;2,643247459;2,918037924;2,971047444;2,751780777;2,80740937;2,90970932;2,751256976;2,887028403;2,912380759;2,895618854;3,044380756;3,588618861;3,528590274;3,146680788;3,039875977;2,761837869;2,626485509;2,556190283;2,767442617;2,850162602;2,938055903
CO2;Agriculture;MKD;North Macedonia;0,009075913;0,009075913;0,009075913;0,009075913;0,009171449;0,009569516;0,01007904;0,010349725;0,010827405;0,012515207;0,011782764;0,012101217;0,012578897;0,010349725;0,020158081;0,021495583;0,015636046;0,017116853;0,01259482;0,021129362;0,017148698;0,011145858;0,026886652;0,022587535;0,060028569;0,053585713;0,067571427;0,05782857;0,039914284;0,035357141;0,03032857;0,015714284;0,021685712;0,012571428;0,010528571;0,011314285;0,015714285;0,012885714;0,0066;0,003457143;0,016028571;0,0143;0,019328571;0,0253;0,022157142;0,020114285;0,021371428;0,025457142;0,02095238;0,025299999;0,039285713;0,039977141;0,040737713
CO2;Agriculture;MLI;Mali;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,148709508;0,113614271;0,114609509;0,228590451;0,368971386;0,331361877;0,28296187;0,179457118;0,19242664;0,206402273
CO2;Agriculture;MMR;Myanmar/Burma;0,057357132;0,057357132;0,057357132;0,057357132;0,059871418;0,066785702;0,067414273;0,078414271;0,106699981;0,113614265;0,104971409;0,145514259;0,180242824;0,180714253;0,200199964;0,21057139;0,180714253;0,144571402;0,104971409;0,100728553;0,090828555;0,093814269;0,085485699;0,094285697;0,173799968;0,170657112;0,185271395;0,204914248;0,208528534;0,192499965;0,255357096;0,116285693;0,196899964;0,196428536;0,089571412;0,074014272;0,0788857;0,080457128;0,087999986;0,098999987;0,108114272;0,1250857;0,147714266;0,137028548;0,262166634;0,278457116;0,506052335;0,60012851;0,924680892;0,821699951;1,268823732;1,466897055;1,69626798
CO2;Agriculture;MUS;Mauritius;0,036457143;0,036457143;0,036457143;0,036457143;0,039180952;0,029542857;0,011733333;0,018228571;0,005028571;0,006285714;;0,0132;0,012571429;0,013828571;0,018857143;0,014457143;0,015085714;0,015714286;0,011314286;0,015714286;0,012571429;0,009428571;0,009428571;;;;0,01152381;0,008171429;;;;0,0066;0,012571429;;;;;;;;;;;0,023519045;0,020847617;0,022733331;0,022838093;0,022523807;0,025876189;0,01995714;0,019799998;0,019799998;0,019799998
CO2;Agriculture;MYS;Malaysia;0,151904744;0,151904744;0,151904744;0,151904744;0,08999047;0,113614277;0,12807142;0,119376181;0,153738083;0,218742841;0,188728551;0,218742837;0,24482855;0,286209498;0,447333303;0,411190445;0,408414258;0,399509496;0,470695204;0,639361862;0,899695213;0,914623792;0,737523765;0,71971424;0,796714258;0,571476175;0,640095222;0,834952358;1,048666629;1,063123783;1,048038057;0,998066631;1,094133297;1,130590422;1,547438036;1,270133271;1,370704694;1,400247554;1,082609461;1,523238027;1,271809467;1,314761845;1,273904728;1,348338055;1,287052353;1,149814245;1,326547564;1,285009477;1,372328525;1,293338049;1,207171372;1,237148485;1,254665281
CO2;Agriculture;NGA;Nigeria;0,029542857;0,029542857;0,029542857;0,029542857;0,025142857;0,036142856;0,056571425;0,06128571;0,036299996;0,07888571;0,115342851;0,156042843;0,086271425;0,120999988;0,11817142;0,149180941;0,081871418;0,052957134;0,103714271;0,104657124;0,084071413;0,065057131;0,073228558;0,073228558;0,078571414;0,031428566;0,042428564;0,050757134;0,107904749;0,13776188;0,12932855;0,2152333;0,103976173;0,204652348;0,153685691;0,162276168;0,235923776;0,160599977;0,290976145;0,194333305;0,490442777;0,14205712;0,333038043;0,569171328;0,325914231;0,261695197;0,317585664;0,653347519;0,606518948;0,64601419;0,872142727;0,994232233;1,133477395
CO2;Agriculture;NIC;Nicaragua;0,062333327;0,062333327;0,062333327;0,062333327;0,042899996;0,035619044;0,047666662;0,068619041;0,067047613;0,037190472;0,05971428;0,045885709;0,058457137;0,090828558;0,06757142;0,085171418;0,107799987;0,058299991;0,100361891;0,029804757;0,04777142;0,038342851;0,040228564;0,032999994;0,018490474;0,039809517;0,046304756;0,039599996;0,0376619;0,040438091;0,029961902;0,023047616;0,022838092;0,040804758;0,03163809;0,017076188;0,048190468;0,070190465;0,075585705;0,077838087;0,078833319;0,043476185;0,081242847;0,075638089;0,054999994;0,11665237;0,108847608;0,154523793;0,06694285;0,095438087;0,153161892;0,155456177;0,157823599
CO2;Agriculture;NLD;Netherlands;0,009585714;0,009585714;0,009585714;0,009585714;0,018542857;0,0231;0,017757143;0,008642857;0,005028571;0,007595238;0,011209523;0,009219047;0,006128571;0,005604761;0,006390476;0,005447618;0,0066;0,01435238;0,011523809;0,011523809;0,011523809;0,021999999;0,021999999;0,019904761;0,038761904;0,040857142;0,047142857;0,040857142;0,03247619;0,030904762;0,048714284;0,038238095;0,026714285;0,026714285;0,031952381;0,026714285;0,024619047;0,041380952;0,030904762;0,037190476;0,041904761;0,027238093;0,027238093;0,027238093;0,027238093;0,028809521;0,03038095;0,03038095;0,027238093;0,047666665;0,04625238;0,049740951;0,054125893
CO2;Agriculture;NOR;Norway;0,000942857;0,000942857;0,000942857;0,000942857;0,001257143;0,001257143;0,001257143;0,002514286;0,000942857;0,001728571;0,002985714;0,001885714;0,001885714;0,002357143;0,003771428;0,0044;0,003614285;0,004242857;0,0033;0,0022;0,0022;;;;0,003142857;0,003142857;0,003142857;0,003142857;0,003142857;0,006285714;0,009428571;0,012571429;0,009428571;0,009428571;0,015714286;0,018857143;0,015714286;0,006285714;;;;0,009428571;0,009428571;0,0099;0,008328571;0,00717619;0,006652381;0,005395238;0,005080952;0,006233333;0,006233333;0,006233333;0,006233333
CO2;Agriculture;NPL;Nepal;0,026714285;0,026714285;0,026714285;0,026714285;0,022785713;0,01602857;0,020585712;0,024985712;0,023728569;0,022942854;0,022628568;0,026661901;0,027866662;0,038499994;0,03551428;0,034728566;0,041171422;0,058090468;0,051123802;0,060028562;0,068095227;0,074276179;0,103399986;0,092085701;0,112252365;0,114190458;0,122990458;0,128909505;0,143942836;0,105076176;0,088890463;0,086219036;0,090933321;0,084857131;0,02943809;0,000366667;0,003771429;;;;;;0,103295224;0,172542834;0,142947599;0,176209497;0,172490451;0,193809497;0,226704732;0,234142825;0,162171406;0,157142836;0,152318471
